Parcel ID,Location,Total Value,Lot size,Sale date,Bed/Bath,Price,lats/long,distance,d_0_4,d_4_8,d_8_12,d_12_16,Fukushima,Fdis1,Fdis2,Fdis3
124-000-009-040,31  PRETTO WAY,"$357,400 ",16988,6/1/16,5,389900,"(41.7983103, -70.60459476)",10.08224205,0,0,1,0,1,0,1,0
044-006-025-000Z,50  PRISCILLA BCH RD,"$1,099,300 ",18517,11/1/16,8,840000,"(41.933665000000005, -70.561634)",1.004481142,1,0,0,0,1,0,0,0
049-002-131-000,30  PROVINCETOWN VIEW RD,"$527,900 ",6098,5/13/16,4,565000,"(41.89536105, -70.5388181)",3.818084806,1,0,0,0,1,0,0,0
049-002-010-000,57  PROVINCETOWN VIEW RD,"$1,073,900 ",10193,6/17/16,6,1100000,"(41.8971432, -70.53972579)",3.688517057,1,0,0,0,1,0,0,0
061-000-014-015,85  QUAIL RUN,"$391,000 ",60074,6/24/16,5,364400,"(41.8411107, -70.5608891)",7.072290388,0,1,0,0,1,1,0,0
122-010P-1028-000,371  RAYMOND RD,"$407,100 ",27404,2/29/16,6,413000,"(41.81572915, -70.58626544)",8.79071512,0,0,1,0,1,0,1,0
122-010P-946-000,420  RAYMOND RD,"$445,900 ",28710,12/1/16,6,469000,"(41.81796445, -70.58434394)",8.631597543,0,0,1,0,1,0,1,0
122-010P-1046-000,441  RAYMOND RD,"$429,500 ",27839,12/30/16,6,465000,"(41.8194404, -70.58520237)",8.532002435,0,0,1,0,1,0,1,0
122-010P-1062-000,511  RAYMOND RD,"$515,100 ",26532,1/29/16,8,456000,"(41.823095, -70.58618001)",8.282944316,0,0,1,0,1,0,1,0
113-000-017-014,595  RAYMOND RD,"$473,700 ",63123,10/28/16,6,460000,"(41.8130313, -70.59306459999999)",9.002709448,0,0,1,0,1,0,1,0
130-002-000B-005,154  RED BROOK RD,"$258,600 ",8050,11/18/16,6,250000,"(41.764593, -70.62913979)",12.59999614,0,0,0,1,1,0,0,1
045A-000-094-007,2  RED FOX LN,"$227,100 ",3920,12/20/16,3,156954,"(41.93035315, -70.56269155)",1.127377513,1,0,0,0,1,0,0,0
048-053-029-000,57  REED AVE E,"$182,900 ",5001,9/29/16,2,220000,"(41.8975541, -70.54794)",3.462976881,1,0,0,0,1,0,0,0
048-054-047-000,75  REED AVE W,"$227,500 ",9583,1/6/16,4,197500,"(41.89690125, -70.5493344)",3.473953165,1,0,0,0,1,0,0,0
048-054-008-000,76  REED AVE W,"$338,900 ",6534,6/9/16,5,314500,"(41.89659375, -70.54912656)",3.497699113,1,0,0,0,1,0,0,0
048-049-366-000,3  RIDGE AV,"$182,500 ",14810,9/2/16,2,52566,"(41.9013994, -70.54742979999999)",3.237287142,1,0,0,0,1,0,0,0
077C-000-010-577,8  RIDGEVIEW,"$887,400 ",11125,12/15/16,5,249000,"(41.8984039, -70.59578499999999)",3.224692207,1,0,0,0,1,0,0,0
117-000-004-061,1  RIVER BIRCH WAY,"$521,700 ",16527,6/30/16,6,497321,"(41.827375, -70.62431717)",8.342747218,0,0,1,0,1,0,1,0
117-000-004-072,10  RIVER BIRCH WAY,"$511,700 ",10934,4/7/16,5,476580,"(41.82815895, -70.62486235)",8.299421888,0,0,1,0,1,0,1,0
117-000-004-067,15  RIVER BIRCH WAY,"$477,900 ",10306,5/4/16,5,467000,"(41.82853585, -70.62371226)",8.256992649,0,0,1,0,1,0,1,0
117-000-004-068,17  RIVER BIRCH WAY,"$542,400 ",12990,3/9/16,5,517677,"(41.828709100000005, -70.62399473)",8.24985791,0,0,1,0,1,0,1,0
117-000-004-079,2  RIVER BIRCH WAY,"$425,300 ",13765,2/17/16,5,369845,"(41.82732485, -70.62491425)",8.355168029,0,0,1,0,1,0,1,0
117-000-004-075,4  RIVER BIRCH WAY,"$491,500 ",10668,4/6/16,5,515788,"(41.82759955, -70.62493771)",8.337429753,0,0,1,0,1,0,1,0
117-000-004-063,5  RIVER BIRCH WAY,"$500,900 ",13460,6/14/16,6,525185,"(41.8278054, -70.62397813)",8.30921332,0,0,1,0,1,0,1,0
117-000-004-064,7  RIVER BIRCH WAY,"$507,400 ",12153,1/5/16,5,491925,"(41.82793785, -70.6237301)",8.29672572,0,0,1,0,1,0,1,0
059-000-011-048,17  RIVER FARM RD,"$508,100 ",25226,7/13/16,6,570000,"(41.81673575, -70.57457549)",8.708077789,0,0,1,0,1,0,1,0
038-000-023F-000,2  RIVER ST,"$349,600 ",31324,6/6/16,5,317000,"(41.9627329, -70.89903448)",16.66268692,0,0,0,0,1,0,0,0
041-000-004A-000,56  RIVER ST,"$297,200 ",24354,11/18/16,3,150000,"(41.9364405, -70.62109268)",2.330577655,1,0,0,0,1,0,0,0
041-000-012A-000,64  RIVER ST,"$363,400 ",12197,1/20/16,5,332500,"(41.9375503, -70.61728348)",2.123579315,1,0,0,0,1,0,0,0
008-000-003-020,18  ROBBINS RD,"$507,900 ",15229,8/22/16,5,500000,"(41.970048999999996, -70.67854)",5.570967968,0,1,0,0,1,1,0,0
043-000C-070-000,135  ROCKY HILL RD,"$385,600 ",24790,7/25/16,6,405000,"(41.94331675, -70.5982751)",1.112070198,1,0,0,0,1,0,0,0
043-000-016B-000,175  ROCKY HILL RD,"$351,600 ",61380,10/28/16,5,420000,"(41.945594, -70.59463867)",0.942823149,1,0,0,0,1,0,0,0
043-000-010-032,39  ROCKY HILL RD,"$283,800 ",19602,2/5/16,4,280000,"(41.93942655, -70.60494061)",1.47480951,1,0,0,0,1,0,0,0
044-006-236-000,760  ROCKY HILL RD,"$273,700 ",4792,5/9/16,3,255000,"(41.93393805, -70.56898019)",0.735408697,1,0,0,0,1,0,0,0
044-000-011A-023,778  ROCKY HILL RD,"$316,400 ",4792,7/28/16,5,325000,"(41.93210115, -70.56798069)",0.87026732,1,0,0,0,1,0,0,0
124-009P-091-000,11  ROOK`S RUN,"$307,700 ",36551,4/29/16,4,284000,"(41.80052582, -70.60350876)",9.922960698,0,0,1,0,1,0,1,0
124-009P-095-000,31  ROOK`S RUN,"$303,700 ",26532,12/19/16,4,310000,"(41.8020919, -70.60324705)",9.814048302,0,0,1,0,1,0,1,0
116-000-004-056,30  ROSEBAY LN,"$473,500 ",13112,11/2/16,4,481470,"(41.82908005, -70.62343318)",8.216861138,0,0,1,0,1,0,1,0
116-000-004-054,34  ROSEBAY LN,"$444,000 ",13447,6/1/16,5,411905,"(41.8293398, -70.6239138)",8.207042934,0,0,1,0,1,0,1,0
116-000-004-053,36  ROSEBAY LN,"$439,600 ",10376,3/2/16,5,409795,"(41.829558299999995, -70.62383368)",8.191414863,0,0,1,0,1,0,1,0
116-000-004-052,38  ROSEBAY LN,"$495,600 ",10790,3/9/16,5,461010,"(41.82975635, -70.62380541)",8.177928678,0,0,1,0,1,0,1,0
116-000-004-046,50  ROSEBAY LN,"$532,900 ",10751,3/16/16,6,497900,"(41.8309562, -70.62321615)",8.089825276,0,0,1,0,1,0,1,0
058-000-016-000,37  ROXY CAHOON RD,"$331,300 ",154599,3/1/16,6,316850,"(41.79744305, -70.57323240000001)",10.04047551,0,0,1,0,1,0,1,0
057-000-048A-000,48  ROXY CAHOON RD,"$333,700 ",60509,12/8/16,4,322850,"(41.79632095, -70.57193339)",10.11931192,0,0,1,0,1,0,1,0
037-000-003C-001C,18  RUFFINI TERR,"$1,183,200 ",50490,1/7/16,7,1275000,"(41.94672245, -70.63449308)",2.989482596,1,0,0,0,1,0,0,0
082-000-055-010,119  RUSSELL MILLS RD,"$423,100 ",52233,4/1/16,6,385000,"(41.921985, -70.63169601)",3.180662374,1,0,0,0,1,0,0,0
083-000-019K-000,136  RUSSELL MILLS RD,"$645,600 ",144144,7/28/16,6,669900,"(41.9224233, -70.63346800000001)",3.249019336,1,0,0,0,1,0,0,0
089-000-014-002,23  RYDER`S ORCHARD LN,"$598,000 ",214712,9/12/16,10,515000,"(41.933556700000004, -70.66642647)",4.668430322,0,1,0,0,1,1,0,0
078C-000-011-176,61  RYECROFT,"$1,448,600 ",20434,5/23/16,7,420000,"(41.89104611, -70.58779144)",3.624168722,1,0,0,0,1,0,0,0
078D-000-016-666,11  SADDLEBACK,"$586,000 ",6865,1/28/16,5,600000,"(41.882202500000005, -70.5843274)",4.207553273,0,1,0,0,1,1,0,0
103-000-008B-000,198  SAMOSET ST,"$336,700 ",29582,11/10/16,6,318000,"(41.95068542, -70.69025454)",5.875398806,0,1,0,0,1,1,0,0
054-000-010A-146,28  SANDERSON DR,"$368,500 ",16148,3/10/16,8,370000,"(41.8086059, -70.54350355)",9.425317292,0,0,1,0,1,0,1,0
054-000-010A-154,29  SANDERSON DR,"$297,800 ",17999,5/6/16,4,320000,"(41.80832765, -70.54314087)",9.447612321,0,0,1,0,1,0,1,0
054-000-010A-159,43  SANDERSON DR,"$342,400 ",17860,9/23/16,4,330000,"(41.80946191, -70.54201258)",9.381589257,0,0,1,0,1,0,1,0
121-000-005-350,8  SANDPIPER LN,"$249,000 ",15246,8/8/16,4,270000,"(41.817067200000004, -70.60135055)",8.777087873,0,0,1,0,1,0,1,0
047-000-024B-000,108  SANDWICH RD,"$641,900 ",67043,2/26/16,9,245000,"(41.92659354, -70.61968265)",2.484558665,1,0,0,0,1,0,0,0
023-000-028-000,102  SANDWICH ST,"$297,600 ",4970,12/19/16,5,270000,"(41.95269265, -70.65822696)",4.254549416,0,1,0,0,1,1,0,0
023-000-007C-000,140R  SANDWICH ST,"$491,900 ",17280,3/14/16,6,224200,"(41.9514589, -70.65464)",4.05896527,0,1,0,0,1,1,0,0
025-000-040A-000,237  SANDWICH ST,"$334,700 ",4691,8/5/16,5,246000,"(41.9477039, -70.6471849)",3.646846972,1,0,0,0,1,0,0,0
034-000-021-000,254  SANDWICH ST,"$375,700 ",26532,7/15/16,7,330000,"(41.94587103, -70.64654376)",3.604598045,1,0,0,0,1,0,0,0
026-000-027-000,261  SANDWICH ST,"$272,000 ",12197,7/15/16,4,255000,"(41.94528695, -70.64644098)",3.597255795,1,0,0,0,1,0,0,0
020-000-166-000,66  SANDWICH ST,"$352,300 ",7214,7/29/16,5,262500,"(41.95387408, -70.66102975)",4.410413277,0,1,0,0,1,1,0,0
120-000-001-131,113  SANDY BEACH RD,"$286,200 ",16501,4/22/16,4,162400,"(41.8105396, -70.62117465)",9.418655486,0,0,1,0,1,0,1,0
057-000-060B-001,60  SANDY POND RD,"$307,700 ",6970,3/11/16,3,266500,"(41.785824700000006, -70.56944159)",10.84719048,0,0,1,0,1,0,1,0
106-000-001-097,9  SANSOME ST,"$308,200 ",29146,11/14/16,5,335000,"(41.93485905, -70.71809339)",7.307149189,0,1,0,0,1,1,0,0
132-000B-095-000,  SAQUISH BEACH,"$672,600 ",244502,5/25/16,5,700000,"(42.0045477, -70.62031230000001)",4.811250683,0,1,0,0,1,1,0,0
132-000B-146-000,  SAQUISH BEACH,"$531,800 ",10001,7/22/16,3,600000,"(42.0045477, -70.62031230000001)",4.811250683,0,1,0,0,1,1,0,0
132-000B-244-000,  SAQUISH BEACH,"$323,500 ",5001,10/25/16,2,225000,"(42.0045477, -70.62031230000001)",4.811250683,0,1,0,0,1,1,0,0
061-000-006B-009,5  SAVERY POND RD,"$272,200 ",20434,7/15/16,4,250000,"(41.8481115, -70.5452084)",6.74049749,0,1,0,0,1,1,0,0
061-000-006B-004,8  SAVERY POND RD,"$389,300 ",37858,12/14/16,4,399000,"(41.84711515, -70.5470837)",6.784841085,0,1,0,0,1,1,0,0
002-000-002-026W,20  SAW MILL DR,"$334,000 ",20086,6/16/16,5,350000,"(41.97421485, -70.70048734)",6.733136476,0,1,0,0,1,1,0,0
121-000-025-486,119  SCARLET DR,"$312,500 ",26097,7/19/16,6,305000,"(41.81256367, -70.60905045)",9.148780747,0,0,1,0,1,0,1,0
098-000-017A-000,14  SCHUBERT RD,"$246,400 ",119751,11/17/16,3,240000,"(41.93695255, -70.69790546)",6.259126509,0,1,0,0,1,1,0,0
046-000-007-111,22  SCOTT DR,"$368,400 ",24790,8/1/16,5,362500,"(41.92464165, -70.54975606)",1.875096211,1,0,0,0,1,0,0,0
046-000-007-066,8  SCOTT DR,"$312,900 ",19998,7/1/16,5,325000,"(41.9227518, -70.55034594)",1.943779417,1,0,0,0,1,0,0,0
049-003-132-000,103  SEA VIEW DR,"$524,500 ",6098,8/15/16,4,507500,"(41.89196765, -70.53451477)",4.133421701,0,1,0,0,1,1,0,0
049-003-168-000,134  SEA VIEW DR,"$368,500 ",8276,2/10/16,5,374900,"(41.8936589, -70.53677864)",3.972929228,1,0,0,0,1,0,0,0
049-001-000C-159,24  SEAL COVE RD,"$372,700 ",19998,10/12/16,6,372500,"(41.896975399999995, -70.54500267)",3.565900457,1,0,0,0,1,0,0,0
078C-000-011-162,12  SEDGEWOOD,"$613,400 ",11299,12/15/16,6,560000,"(41.8933028, -70.58769966)",3.469679393,1,0,0,0,1,0,0,0
103-000-023-031,29  SEVEN HILLS RD,"$315,100 ",23048,6/22/16,4,163750,"(41.9416297, -70.7029239)",6.504603179,0,1,0,0,1,1,0,0
105-000-005-002A,55  SEVEN HILLS RD,"$295,200 ",22176,12/29/16,4,320000,"(41.93934916, -70.70314353)",6.52005269,0,1,0,0,1,1,0,0
073-000-007-138A,68  SHALLOW POND LN,"$467,800 ",24790,4/29/16,6,444000,"(41.89132645, -70.54920346)",3.831264271,1,0,0,0,1,0,0,0
073-000-007-136A,80  SHALLOW POND LN,"$379,200 ",25226,4/29/16,6,380000,"(41.8912375, -70.55000235)",3.821947938,1,0,0,0,1,0,0,0
096-000-001-006,12  SHERMAN AV,"$330,900 ",19998,8/17/16,4,387500,"(41.9226356, -70.70156842)",6.58535066,0,1,0,0,1,1,0,0
078D-000-016-606,20  SHINGLEWOOD,"$453,300 ",9226,5/6/16,4,440000,"(41.87823955, -70.58359283)",4.476773495,0,1,0,0,1,1,0,0
050-000-035C-000,153  SHIP POND RD,"$256,900 ",32195,3/25/16,4,235000,"(41.87394075, -70.54225171)",5.079897691,0,1,0,0,1,1,0,0
050-000-037-002,180  SHIP POND RD,"$256,200 ",40907,4/27/16,4,241500,"(41.87296575, -70.54285231)",5.132390353,0,1,0,0,1,1,0,0
050-000-037-016,340  SHIP POND RD,"$277,800 ",40036,12/23/16,5,295000,"(41.870683500000005, -70.54748734)",5.206721282,0,1,0,0,1,1,0,0
051-000-004S-014,522  SHIP POND RD,"$526,800 ",153728,9/30/16,5,550000,"(41.86633579, -70.55985359)",5.355107896,0,1,0,0,1,1,0,0
077C-000-010-572,17  SHIP`S LOOKOUT,"$1,096,500 ",13870,7/12/16,8,390000,"(41.8940608, -70.5963963)",3.520307842,1,0,0,0,1,0,0,0
050-001-083-000,119  SHORE DR,"$380,800 ",5663,8/29/16,5,383000,"(41.8759576, -70.53315786)",5.136603229,0,1,0,0,1,1,0,0
050-001-117-000,41  SHORE DR,"$269,400 ",6970,9/28/16,3,322000,"(41.88099575, -70.53341457)",4.82006095,0,1,0,0,1,1,0,0
050-001-092-000,99  SHORE DR,"$287,000 ",5227,5/27/16,4,350000,"(41.8774028, -70.53312259999998)",5.047875319,0,1,0,0,1,1,0,0
077D-000-010-471,15  SHUTTER LATCH,"$866,900 ",5066,11/2/16,5,930000,"(41.88068835, -70.60167309)",4.482498513,0,1,0,0,1,1,0,0
077D-000-010-521,4  SHUTTER LATCH,"$675,500 ",7174,8/26/16,4,203000,"(41.880896, -70.60199659999999)",4.473605551,0,1,0,0,1,1,0,0
050-000-002-777,12  SILVER BIRCH AV,"$246,400 ",10019,10/28/16,4,268100,"(41.874899400000004, -70.53536969)",5.154222778,0,1,0,0,1,1,0,0
050-000-002-775,14  SILVER BIRCH AV,"$266,200 ",20038,7/8/16,4,275000,"(41.87475171, -70.53523152)",5.166450299,0,1,0,0,1,1,0,0
050-000-002-771,18  SILVER BIRCH AV,"$221,400 ",10454,10/28/16,4,234500,"(41.87570195, -70.53566015)",5.097600842,0,1,0,0,1,1,0,0
078B-000-011-249,12  SKIPPING STONE,"$632,700 ",7248,10/31/16,5,665316,"(41.90728335, -70.59192320000001)",2.580335338,1,0,0,0,1,0,0,0
078B-000-011-254,2  SKIPPING STONE,"$957,000 ",9505,8/3/16,6,1003150,"(41.90645895, -70.5925909)",2.645049948,1,0,0,0,1,0,0,0
078B-000-011-245,20  SKIPPING STONE,"$644,700 ",7157,5/27/16,4,663733,"(41.907892700000005, -70.59142920000001)",2.5325541,1,0,0,0,1,0,0,0
078B-000-011-244,22  SKIPPING STONE,"$588,900 ",7261,12/21/16,5,596296,"(41.9080638, -70.5913087)",2.519427489,1,0,0,0,1,0,0,0
078B-000-011-221,43  SKIPPING STONE,"$552,300 ",7170,6/22/16,4,584634,"(41.909515, -70.5894713)",2.396306002,1,0,0,0,1,0,0,0
078B-000-011-233,44  SKIPPING STONE,"$635,700 ",7532,1/13/16,6,643458,"(41.90970925, -70.5898855)",2.389401666,1,0,0,0,1,0,0,0
078B-000-011-223,47  SKIPPING STONE,"$557,500 ",7231,8/4/16,4,585807,"(41.9097791, -70.58914895)",2.374241121,1,0,0,0,1,0,0,0
078B-000-011-228,54  SKIPPING STONE,"$544,900 ",7148,10/21/16,4,577958,"(41.91041645, -70.58913364)",2.331702489,1,0,0,0,1,0,0,0
078B-000-011-227,56  SKIPPING STONE,"$584,600 ",7131,9/9/16,4,617771,"(41.91057415, -70.58903486)",2.319839032,1,0,0,0,1,0,0,0
078B-000-011-252,6  SKIPPING STONE,"$637,300 ",8211,9/23/16,4,697138,"(41.9067983, -70.59225009999999)",2.617357535,1,0,0,0,1,0,0,0
078D-000-016-078A,7  SKY REACH,"$381,400 ",6434,7/15/16,6,402500,"(41.88538049, -70.58154157)",3.977644935,1,0,0,0,1,0,0,0
121-000-005-420,7  SKYLARK AV,"$205,900 ",16117,8/9/16,4,118200,"(41.81543945, -70.6069131)",8.933815062,0,0,1,0,1,0,1,0
100-000-039-026,14  SLEEPY HOLLOW DR,"$455,400 ",31760,8/25/16,6,466500,"(41.942479999999996, -70.69153141)",5.917016638,0,1,0,0,1,1,0,0
100-000-039-019,28  SLEEPY HOLLOW DR,"$420,000 ",30888,7/28/16,6,488000,"(41.94067295, -70.69252136)",5.970018238,0,1,0,0,1,1,0,0
100-000-039-018,30  SLEEPY HOLLOW DR,"$436,400 ",36116,8/31/16,7,489000,"(41.9403278, -70.69240947)",5.964932186,0,1,0,0,1,1,0,0
021-000-073-000,100  SOUTH ST,"$347,600 ",6212,2/10/16,5,100000,"(41.9458325, -70.66092971)",4.344727597,0,1,0,0,1,1,0,0
021-000-058-000,77  SOUTH ST,"$308,000 ",11230,5/5/16,5,237500,"(41.9474533, -70.6600808)",4.307693807,0,1,0,0,1,1,0,0
121-000-006-096,23  SOUTH WIND DR,"$288,100 ",20870,3/28/16,5,260000,"(41.8243366, -70.60198869999999)",8.286102246,0,0,1,0,1,0,1,0
054-000-010A-171,40  SPENCER DR,"$305,800 ",18809,11/16/16,4,272000,"(41.80679385, -70.54341858)",9.549113946,0,0,1,0,1,0,1,0
054-000-010A-194,45  SPENCER DR,"$309,800 ",21741,9/2/16,5,340000,"(41.8075675, -70.54178976)",9.512139801,0,0,1,0,1,0,1,0
054-000-010A-201,61  SPENCER DR,"$324,700 ",20870,2/29/16,5,327000,"(41.80918425, -70.54053805)",9.415174128,0,0,1,0,1,0,1,0
054-000-010B-013,12  SPINDRIFT LN,"$298,900 ",20870,9/8/16,4,305000,"(41.81314025, -70.54799685)",9.077082271,0,0,1,0,1,0,1,0
114-000-019-027,15  SPINNAKER DR,"$280,200 ",54411,7/7/16,5,297000,"(41.8287785, -70.60637679)",8.023578778,0,0,1,0,1,0,1,0
001-000-009V-001,12  SPOONER ST,"$254,600 ",12558,12/12/16,3,258000,"(41.9760535, -70.69047745)",6.29191398,0,1,0,0,1,1,0,0
001-000-009M-002,47  SPOONER ST,"$257,800 ",9662,7/25/16,3,247500,"(41.97712692, -70.6934416)",6.461062468,0,1,0,0,1,1,0,0
001-000-009C-002,7  SPOONER ST,"$231,800 ",6599,5/26/16,5,216800,"(41.97671328, -70.69213441)",6.387967359,0,1,0,0,1,1,0,0
077A-000-006-052,3  SPYGLASS LANE,"$558,100 ",10716,5/13/16,6,205000,"(41.8848717, -70.62032540000001)",4.593145344,0,1,0,0,1,1,0,0
003-000-007-000,8  SQUANTO RD,"$249,900 ",16718,12/5/16,6,120000,"(41.96787885, -70.69392332)",6.280249785,0,1,0,0,1,1,0,0
046-000-039B-000,51  STAGE POINT RD,"$988,200 ",219503,6/17/16,6,1235000,"(41.919630100000006, -70.54600413)",2.254301133,1,0,0,0,1,0,0,0
031-000-089-000,116  STANDISH AV,"$288,100 ",23483,7/22/16,4,265000,"(41.96600711, -70.68294979)",5.701342694,0,1,0,0,1,1,0,0
005-000-110B-000,243  STANDISH AV,"$223,900 ",7688,7/18/16,4,243500,"(41.974057, -70.68688689)",6.069894941,0,1,0,0,1,1,0,0
005-000-111-001,245  STANDISH AV,"$301,700 ",19998,8/17/16,4,357000,"(41.97398433, -70.68697153)",6.072201736,0,1,0,0,1,1,0,0
030-000-033-000,30  STANDISH AV,"$288,100 ",8276,6/17/16,4,260000,"(41.95951415, -70.6773557)",5.311079259,0,1,0,0,1,1,0,0
030-000-041B-000,52  STANDISH AV,"$277,900 ",12197,2/19/16,5,299000,"(41.95919984, -70.67697592)",5.287330431,0,1,0,0,1,1,0,0
050-000-002-654,14  STARLIGHT WAY,"$354,800 ",12197,8/31/16,5,342000,"(41.87233662, -70.53373487)",5.350136567,0,1,0,0,1,1,0,0
048-053-091-000,1022  STATE RD,"$266,400 ",12632,11/8/16,4,265000,"(41.89794455, -70.54889655)",3.417674147,1,0,0,0,1,0,0,0
048-053-056-000,1028  STATE RD,"$282,400 ",10890,6/17/16,4,245900,"(41.897591999999996, -70.54857335)",3.446754326,1,0,0,0,1,0,0,0
049-000-007-012A,1105  STATE RD,"$285,000 ",57460,5/16/16,4,245000,"(41.89360583, -70.54391269)",3.798793229,1,0,0,0,1,0,0,0
049-000-008A-000,1154  STATE RD,"$242,900 ",20138,12/22/16,4,159900,"(41.89114055, -70.540872)",4.021440835,0,1,0,0,1,1,0,0
050-000-040-000,1300  STATE RD,"$300,900 ",15682,7/22/16,4,300000,"(41.88233695, -70.53615405)",4.673348052,0,1,0,0,1,1,0,0
050-000-002-693,1398  STATE RD,"$253,300 ",8869,9/26/16,5,199400,"(41.87587575, -70.53654279999999)",5.067930876,0,1,0,0,1,1,0,0
050-000-002-707,1440  STATE RD,"$224,600 ",6534,3/2/16,4,232000,"(41.87322935, -70.53550326)",5.256614142,0,1,0,0,1,1,0,0
050-000-004D-013,1567  STATE RD,"$254,500 ",38294,1/29/16,4,240000,"(41.86475195, -70.53870165)",5.738308446,0,1,0,0,1,1,0,0
043-000-009-006,17  STATE RD,"$529,400 ",75320,6/8/16,7,523500,"(41.9372834, -70.60596148)",1.556856002,1,0,0,0,1,0,0,0
054-000-001-010,2140  STATE RD,"$338,500 ",43521,1/28/16,5,236250,"(41.8275096, -70.5480632)",8.099613244,0,0,1,0,1,0,1,0
048-049-090-000,942  STATE RD,"$285,200 ",15856,11/4/16,5,250000,"(41.935590000000005, -70.58752700000001)",0.752199703,1,0,0,0,1,0,0,0
059-000-017C-013,14  STETSON CT,"$290,400 ",29146,5/19/16,6,275000,"(41.815121999999995, -70.56488584)",8.839789598,0,0,1,0,1,0,1,0
104-000-006B-004,26  STILLWATER DR,"$402,600 ",42214,9/30/16,5,435000,"(41.9403903, -70.71813146)",7.289749629,0,1,0,0,1,1,0,0
104-000-004-024,50  STILLWATER DR,"$422,400 ",20434,7/13/16,6,439900,"(41.94094962, -70.71768017)",7.265652695,0,1,0,0,1,1,0,0
104-000-004-019,66  STILLWATER DR,"$475,100 ",32631,8/5/16,5,525000,"(41.9409745, -70.71969385)",7.369363125,0,1,0,0,1,1,0,0
112-000-002-081,91  STOCKADE PATH,"$266,200 ",19998,7/12/16,5,240000,"(41.84067279999999, -70.6034586)",7.189030642,0,1,0,0,1,1,0,0
046-000H-000H-025,25  STRAND AV,"$371,000 ",9148,6/30/16,5,400000,"(41.9149906, -70.55284257)",2.285206492,1,0,0,0,1,0,0,0
046-000H-023-000Z,72  STRAND AV,"$600,300 ",18295,5/10/16,6,750000,"(41.915267, -70.551586)",2.304883342,1,0,0,0,1,0,0,0
085-000-020-193,8  STRAWBERRY HILL RD,"$283,300 ",19998,7/14/16,4,310500,"(41.89412215, -70.63909156)",4.655793391,0,1,0,0,1,1,0,0
085-000-020-055,15  SUGARBUSH LN,"$323,500 ",24354,9/16/16,7,359900,"(41.8963586, -70.64282438)",4.683508022,0,1,0,0,1,1,0,0
015-000-038-000,135  SUMMER ST,"$388,600 ",4609,9/1/16,5,389000,"(41.952647799999994, -70.6708204)",4.895823945,0,1,0,0,1,1,0,0
027-000-105-000,176  SUMMER ST,"$324,100 ",15281,5/20/16,5,300000,"(41.95145015, -70.67401849)",5.048806393,0,1,0,0,1,1,0,0
059-000-036-001,5  SUMMIT RD,"$260,500 ",34373,12/1/16,4,210000,"(41.80852844, -70.57285171)",9.275943876,0,0,1,0,1,0,1,0
036-000-001-018,20  SUNRISE AV,"$364,700 ",25226,1/15/16,6,330000,"(41.9417845, -70.63381463)",2.943982251,1,0,0,0,1,0,0,0
120-035A-003-456,14  SUNSET BLVD,"$515,800 ",27404,5/20/16,6,270000,"(41.80820778, -70.61380741)",9.490956807,0,0,1,0,1,0,1,0
095-000-002-005,17  SUSHALA WAY,"$405,200 ",24790,10/4/16,6,418000,"(41.91894975, -70.71585058)",7.359399567,0,1,0,0,1,1,0,0
113-000-017-041,2  SWEENEY LN,"$475,500 ",67479,6/3/16,6,460000,"(41.82907225, -70.58634697)",7.871715692,0,1,0,0,1,1,0,0
113-000-017-018,21  SWEENEY LN,"$529,500 ",61816,6/23/16,7,460000,"(41.82856253, -70.58568681)",7.904755177,0,1,0,0,1,1,0,0
027-000-028A-018,21  SWEET AMANDA`S WAY,"$445,400 ",20029,7/15/16,6,441000,"(41.93929705, -70.6601098)",4.305171205,0,1,0,0,1,1,0,0
074-000-037A-032,24  TALIA WAY,"$305,100 ",24790,8/31/16,4,337713,"(41.89562115, -70.5591347)",3.386321942,1,0,0,0,1,0,0,0
081-000-001-032,30  TALL PINES RD,"$325,300 ",22176,2/22/16,7,325000,"(41.91306581, -70.64820944)",4.221714672,0,1,0,0,1,1,0,0
056-000-023-027,25  TAMARACK RD,"$370,400 ",19602,1/29/16,5,322500,"(41.80994975, -70.55721095)",9.230629023,0,0,1,0,1,0,1,0
045C-000-114-000,121A  TAYLOR AV,"$287,100 ",2178,9/22/16,3,350000,"(41.92856315, -70.5534463)",1.554051293,1,0,0,0,1,0,0,0
045B-000-002-059,210  TAYLOR AV,"$407,400 ",5663,5/2/16,4,375000,"(41.931226099999996, -70.55807929999999)",1.25295616,1,0,0,0,1,0,0,0
045A-000-052B-002,262  TAYLOR AV,"$314,100 ",1742,11/30/16,4,385000,"(41.9328616, -70.56041131)",1.088369918,1,0,0,0,1,0,0,0
045A-000-102-000,265  TAYLOR AV,"$493,700 ",5227,10/13/16,3,435500,"(41.93308965, -70.56017825)",1.087791773,1,0,0,0,1,0,0,0
045C-000-085-000Z,65  TAYLOR AV,"$336,900 ",3672,6/7/16,3,325000,"(41.92730885, -70.55073775)",1.716952564,1,0,0,0,1,0,0,0
045C-000-097-000,77A  TAYLOR AV,"$224,600 ",3711,11/2/16,3,230000,"(41.927659999999996, -70.55153961)",1.669575471,1,0,0,0,1,0,0,0
076-000-032-010,12  TEABERRY CIR,"$336,900 ",26532,1/19/16,6,320000,"(41.92379515, -70.57505744)",1.321272539,1,0,0,0,1,0,0,0
